row_index,old_sentiment,new_sentiment,reason,issue,review_text,cleaned_review
3354,positive,neutral,received_or_not_used_or_reward_review,no_issue,"hình ảnh không liên quan nhưng mà son oce nha, trước dùng thử lần nói chung màu xinh, thơm mùi kẹo và shop gói cũng rất cẩn thận nha",hình ảnh khong liên quan nhưng mà son oce nha trước dùng thử lần nói chung màu xinh thơm mùi kẹo và shop gói cũng rất cẩn thận nha
3357,neutral,negative,serious_negative_issue,no_issue,"Son bóng khá lì, vừa đánh môi xong thoa đi vẫn thấy bám, nhưng mk chọn mk đỏ mà lên môi vẫm thien hồng cánh sen nhiêu hơn, nếu có màu đỏ đậm thì m.n sẽ mua nhiều hơn",son bóng khá lì vừa đánh môi xong thoa đi vẫn thấy bám nhưng mk chọn mk đỏ mà lên môi vẫm thien hồng cánh sen nhiêu hơn nếu có màu đỏ đậm thì m n sẽ mua nhiều hơn
3363,positive,neutral,mixed_or_mild_issue_neutral_overall,no_issue,"Độ bền màu: 2-3h Màu 23 thì okela khỏi bàn rùi, màu 20 đỏ trầm lên môi mình hơi có ánh tím chút nhưng cũng tạm ổn. Chất son mướt, có mùi nho khá thơm 0:31",độ bền màu 2 3h màu 23 thì okela khỏi bàn rùi màu 20 đỏ trầm lên môi mình hơi có ánh tím chút nhưng cũng tạm ổn chất son mướt có mùi nho khá thơm
3368,positive,neutral,received_or_not_used_or_reward_review,no_issue,"Công dụng: làm đẹp Độ bền màu: chưa đánh nên ch biết Thấy đóng gói kĩ càng,mùi cũng thơm,đúng mô tả. Còn ch đánh thử nên chưa biết nữa",công dụng làm đẹp độ bền màu chưa đánh nên ch biết thấy đóng gói kĩ càng mùi cũng thơm đúng mô tả còn ch đánh thử nên chưa biết nữa
3370,neutral,negative,serious_negative_issue,product_attribute,Màu hồng hồng như hồng dâu ko như hình mâu. Ko thích lắm. Màu 13 đẹp và sáng da hơn nhiều 0:05,màu hồng hồng như hồng dâu khong như hình mâu khong thích lắm màu 13 đẹp và sáng da hơn nhiều
3371,positive,neutral,received_or_not_used_or_reward_review,no_issue,"Màu thiên cool tone, thoa lên y như màu môi của mình z, cũng xinh xắn nha, còn bền hay ko chưa biết, vỏ hộp chắn chắn đẹp 0:08",màu thiên cool tone thoa lên y như màu môi của mình z cũng xinh xắn nha còn bền hay khong chưa biết vỏ hộp chắn chắn đẹp
3374,neutral,negative,serious_negative_issue,product_attribute,"Công dụng: son môi Độ bền màu: bền màu ko cao Giao hàng nhanh,săn live của shoppe nên tin tưởng mua vì đây cx là lần đầu dùng.chất son mướt màu đẹp đánh lên môi rất nhẹ,kèm theo cảm giác châm chích vì môi mik khá mỏng ko giống ảnh mẫu lắm. Hết lớp son bóng còn lại màu hồng phấn nhẹ hợp đi học. Nên mua và sẽ mua lần 2 nếu real. Nên dưỡng trc khi bôi nếu môi mỏng .có ai check giúp đây là mã real ko ạ chứ mik ko tải app đc thấy nhiều bạn bảo fake nên cx hơi sợ vì mik săn sale 139k 0:59",công dụng son môi độ bền màu bền màu khong cao giao hàng nhanh săn live của shoppe nên tin tưởng mua vì đây cx là lần đầu dùng chất son mướt màu đẹp đánh lên môi rất nhẹ kèm theo cảm giác châm chích vì môi mik khá mỏng khong giống ảnh mẫu lắm hết lớp son bóng còn lại màu hồng phấn nhẹ hợp đi học nên mua và sẽ mua lần 2 nếu real nên dưỡng trc khi bôi nếu môi mỏng có ai check giúp đây là mã real khong ạ chứ mik khong tải app duoc thấy nhiều bạn bảo fake nên cx hơi sợ vì mik săn sale 139k
3375,neutral,negative,serious_negative_issue,no_issue,xinhh lắm nhaaa màu này tone da nào cx dùng dc á k bị ngả tím đâu =)))) bên ngoài n kiểu hồng của 24 ý nhma trầm hơn xíu nên t hay make nhẹ r mới đánh hơn 🥲🥲 cơ mà ai dùng mộc thì đánh đi học ok nhe 0:08,xinhh lắm nhaaa màu này tone da nào cx dùng duoc á khong bị ngả tím đâu bên ngoài n kiểu hồng của 24 ý nhma trầm hơn xíu nên t hay make nhẹ r mới đánh hơn cơ mà ai dùng mộc thì đánh đi học ok nhe
3394,neutral,negative,serious_negative_issue,no_issue,đvs trải no của bản thâm tôi thì tô nhạt trên môi mặc mộc thì oki màu hồng paste nhẹ nhàng nếu tô quyên môi mà hk make thì ố dề ngan màu rượu vang đỏ ngan mn nên xem kĩ r mua ngan,đvs trải no của bản thâm tôi thì tô nhạt trên môi mặc mộc thì oki màu hồng paste nhẹ nhàng nếu tô quyên môi mà hk make thì ố dề ngan màu rượu vang đỏ ngan moi nguoi nên xem kĩ r mua ngan
3396,positive,neutral,mixed_or_mild_issue_neutral_overall,no_issue,"Công dụng: make up, trang điểm Độ bền màu: bền lâu, màu đậm Màu này lên môi hơi đậm ☺☺ Nên che khuyết điểm môi để màu thật hơn 0:04",công dụng make up trang điểm độ bền màu bền lâu màu đậm màu này lên môi hơi đậm nên che khuyết điểm môi để màu thật hơn
3400,neutral,negative,serious_negative_issue,product_quality,Độ bền màu: Tạm Công dụng: son Trời ơi thỏi này giống t màu môi mình luôn ko biết nhận xét sao lun đánh son cảm giác môi hơi dính ko thích cảm giác này lắm mùi thơm 0:05,độ bền màu tạm công dụng son trời ơi thỏi này giống t màu môi mình luôn khong biết nhận xét sao lun đánh son cảm giác môi hơi dính khong thích cảm giác này lắm mùi thơm
3402,positive,neutral,received_or_not_used_or_reward_review,no_issue,"Công dụng: son mooi Độ bền màu: bình thường Shop giao nhanh, chưa thử nên ko biết OK ko? Lần đầu Mua son trên mạng, 0:05",công dụng son mooi độ bền màu bình thường shop giao nhanh chưa thử nên khong biết ok khong sao lần đầu mua son trên mạng
3403,neutral,negative,serious_negative_issue,no_issue,"Công dụng: son moi Độ bền màu: k quá lâu Màu 21 pha giữa chút hồng và đỏ nhưng nghiêng về đỏ nhiều hơn nhe, khá hợp da ngăm nhma k nên đánh full lòng môi, quên mất là mùi siêu thơmmmm nheeee 0:06",công dụng son moi độ bền màu khong quá lâu màu 21 pha giữa chút hồng và đỏ nhưng nghiêng về đỏ nhiều hơn nhe khá hợp da ngăm nhma khong nên đánh full lòng môi quên mất là mùi siêu thơmm nhee
3405,neutral,negative,serious_negative_issue,product_quality,"Mẹo: ok Lợi ích: ok Kinh nghiệm sử dụng: ok Son mình lúc khui thì bị mở nắp như kiểu hàng test ấy=))) Như mùi son thơm nha, mình chưa test màu nên chưa biết rõ nhưng màu này hot nè 0:04",mẹo ok lợi ích ok kinh nghiệm sử dụng ok son mình lúc khui thì bị mở nắp như kiểu hàng test ấy như mùi son thơm nha mình chưa test màu nên chưa biết rõ nhưng màu này hot nè
3409,neutral,negative,serious_negative_issue,product_quality,"Lợi ích: màu đẹp ,bóng giúp làm căng mọng đôi môi và giảm lộ vân môi Làm đẹp: phù hợp với da ngăm nhé ,mình dùng cây t2 r và màu vô cùng hợp dù hàng rất ok nma mình thắc mắc lúc mở hàng ra thì phần dưới bị hở ra như có ai mở ra r đóng k kĩ lại ấy🥲 với k có lớp seal như đợt mình mua ở chỗ khác mình mua cảm giác nó k dc mới í ạ nên hơi thắc mắc xíu 0:38",lợi ích màu đẹp bóng giúp làm căng mọng đôi môi và giảm lộ vân môi làm đẹp phù hợp với da ngăm nhé mình dùng cây t2 r và màu vô cùng hợp dù hàng rất ok nma mình thắc mắc lúc mở hàng ra thì phần dưới bị hở ra như có ai mở ra r đóng khong kĩ lại ấy với khong có lớp seal như đợt mình mua ở chỗ khác mình mua cảm giác nó khong duoc mới í ạ nên hơi thắc mắc xíu
3412,neutral,negative,serious_negative_issue,product_quality,Lợi ích: OK Hiệu ứng làm đẹp: làm màu Màu son khá đẹp nhưng lên da mình thì không nỗi lắm Cũng khá nhanh trôi 0:09,lợi ích ok hiệu ứng làm đẹp làm màu màu son khá đẹp nhưng lên da mình thì khong nỗi lắm cũng khá nhanh trôi
3415,neutral,negative,serious_negative_issue,product_quality,"Shop giao hàng nhanh, đặt 1 cây nhưng mà cũng gói kĩ, lên môi mình ánh cam nhìu hơn, không biết do son hay do sp khác mà từ khi dùng màu này cái viền môi mình nổi nốt hơi sần nhẹ, nhỏ li ti và khô, nhưng mà dùng son dưỡng thì tẩy được phần li ti ấy đi và không có son dữn nó khô lắm mà trước mình dùng màu 24 thì hong sao 0:10",shop giao hàng nhanh đặt 1 cây nhưng mà cũng gói kĩ lên môi mình ánh cam nhìu hơn khong biết do son hay do san pham khác mà từ khi dùng màu này cái viền môi mình nổi nốt hơi sần nhẹ nhỏ li ti và khô nhưng mà dùng son dưỡng thì tẩy duoc phần li ti ấy đi và khong có son dữn nó khô lắm mà trước mình dùng màu 24 thì khong sao
3416,neutral,negative,serious_negative_issue,product_quality,Công dụng: hồng môi Độ bền màu: tạm dc Mùi thơm như kẹo mút Nhanh trôi màu Bôi lớp dày n sẽ màu hồng sến Còn bôi lớp mỏng thì nhanh trôi 🥲 0:05,công dụng hồng môi độ bền màu tạm duoc mùi thơm như kẹo mút nhanh trôi màu bôi lớp dày n sẽ màu hồng sến còn bôi lớp mỏng thì nhanh trôi
3417,neutral,negative,serious_negative_issue,product_quality,Bao bì: thiet ke dep bat mat Lợi ích: kha nhanh troi Mẹo: san pham dung on nhung nhanh troi 0:04,bao bì thiet ke dep bat mat lợi ích kha nhanh troi mẹo san pham dung on nhung nhanh troi
3418,neutral,negative,serious_negative_issue,product_attribute,Kinh nghiệm sử dụng: nhanh trooi Lợi ích: nhanh troi Làm đẹp: da trung binhf Son màu đẹp nk da mk ngăm thì oánh hơi đen da son nhanh trôi ăn là trôi hết sạch đc cái mùi thơm lúc oánh lên có độ bóng nhìn khá đẹp 0:17,kinh nghiệm sử dụng nhanh trooi lợi ích nhanh troi làm đẹp da trung binhf son màu đẹp nk da mk ngăm thì oánh hơi đen da son nhanh trôi ăn là trôi hết sạch duoc cái mùi thơm lúc oánh lên có độ bóng nhìn khá đẹp
3420,neutral,negative,serious_negative_issue,product_attribute,"Công dụng: tô hồng 👄 Độ bền màu: vừa phải màu 25 theo cảm nhận của mình thì có màu hồng sáng hơn so với trong hình. dáng son và mùi vẫn tương tự như dòng juicy lasting tint trước đó, đặc biệt có mùi dâu rất thơmmm mình vẫn hi vọng là màu có sắc trầm hơn một xíu. 0:05",công dụng tô hồng độ bền màu vừa phải màu 25 theo cảm nhận của mình thì có màu hồng sáng hơn so với trong hình dáng son và mùi vẫn tương tự như dòng juicy lasting tint trước đó đặc biệt có mùi dâu rất thơmmm mình vẫn hi vọng là màu có sắc trầm hơn một xíu
3421,neutral,negative,serious_negative_issue,product_attribute,"Mẹo: được Lợi ích: màu đẹp Bao bì: thiết kế gọn gàng Màu ổn nhưng môi mình chắc không hợp cho lắm, hợp vs bn nào da trắng makep tori thì đẹp. Giá khá cao nhưng bù lại an toàn. +10₫ cho shop vì gói đồ rất cẩn thận. Mùi thơm dâu tây 0:07",mẹo duoc lợi ích màu đẹp bao bì thiết kế gọn gàng màu ổn nhưng môi mình chắc khong hợp cho lắm hợp voi bn nào da trắng makep tori thì đẹp giá khá cao nhưng bù lại an toàn 10 cho shop vì gói đồ rất cẩn thận mùi thơm dâu tây
3426,neutral,negative,serious_negative_issue,product_attribute,"Công dụng: son Độ bền màu: 8/10 màu này không đẹp lắm, kiểu nhiều ánh hồng như hồng cánh sen:)) ít ánh đỏ. Màu son phù thuộc vào sắc tố màu môi của mỗi ng nên có ng sài đẹp chứ mình thấy ở ngoài nó hồng lắm. Lúc đầu mình còn phân vân kh biết nên chọn màu 23 hay 24. Mình nghĩ là màu 24 sẽ thiên hồng đỏ đậm, còn 23 nó nhạt ai dè màu 24 theo mình kh đẹp lắm. Khi chùi lớp tint bóng sẽ còn lớp lì nó hồng, k đỏ. Nên mua 23 nha mn 0:10",công dụng son độ bền màu 8 10 màu này khong đẹp lắm kiểu nhiều ánh hồng như hồng cánh sen ít ánh đỏ màu son phù thuộc vào sắc tố màu môi của mỗi ng nên có ng sài đẹp chứ mình thấy ở ngoài nó hồng lắm lúc đầu mình còn phân vân khong biết nên chọn màu 23 hay 24 mình nghĩ là màu 24 sẽ thiên hồng đỏ đậm còn 23 nó nhạt ai dè màu 24 theo mình khong đẹp lắm khi chùi lớp tint bóng sẽ còn lớp lì nó hồng khong đỏ nên mua 23 nha moi nguoi
3429,negative,neutral,mixed_or_mild_issue_neutral_overall,wrong_missing_item,Đặt mua chống nhìn trộm mà giao bình thường. Vãi,đặt mua chống nhìn trộm mà giao bình thường vãi
3440,neutral,negative,serious_negative_issue,product_quality,"Công dụng: ok Độ bền màu: vẫn giữ độ bóng sau khi sd khẩu trang, ăn uống, khăn chùi vẫn còn màu chỉ mất độ bóng Màu đẹp giống hình, có mùi ngọt kiểu kẹo nhưng k hợp mình hay sao ấy lần nào xài nhiều ngày liên tục đều bị lên mụn kiểu bọng nước trên môi, k xài thì xẹp ngay Màu trên đầu lông là màu hồng cánh sen sẵn rồi chứ màu vẫn lên đúng tông Sẽ dính và hơi lem trên khẩu trang",công dụng ok độ bền màu vẫn giữ độ bóng sau khi sd khẩu trang ăn uống khăn chùi vẫn còn màu chỉ mất độ bóng màu đẹp giống hình có mùi ngọt kiểu kẹo nhưng khong hợp mình hay sao ấy lần nào xài nhiều ngày liên tục đều bị lên mụn kiểu bọng nước trên môi khong xài thì xẹp ngay màu trên đầu lông là màu hồng cánh sen sẵn rồi chứ màu vẫn lên đúng tông sẽ dính và hơi lem trên khẩu trang
3443,neutral,negative,serious_negative_issue,product_quality,"Lợi ích: lâu trôi, màu dễ dùng Hiệu ứng làm đẹp: bóng đẹp Son bị trào lên trên rồi giống đã bị mở ra rồi:(((((( 0:08",lợi ích lâu trôi màu dễ dùng hiệu ứng làm đẹp bóng đẹp son bị trào lên trên rồi giống đã bị mở ra rồi
