synthetic_id,page,review_text,cleaned_review,sentiment,issue,source
neutral_gen_0105,0,vừa mở gói ra xem nên chỉ kiểm tra bên ngoài không có gì để nhận xét nhiều,vừa mở gói ra xem nên chỉ kiểm tra bên ngoài khong có gì để nhận xét nhiều,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0106,0,"mới lấy từ shipper, bao bì nhìn bình thường, chưa test kỹ nên tạm đánh giá vậy",mới lấy từ shipper bao bì nhìn bình thường chưa test kỹ nên tạm đánh giá vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0107,0,"Mới dùng thử áo một lần, cảm giác bt, chưa kết luận đc",mới dùng thử áo một lần cảm giác bt chưa kết luận duoc,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0108,0,"mới khui ra xem, bao bì nhìn bình thường, chưa test kỹ nên tạm đánh giá vậy cho 4 sao trước nhé",mới khui ra xem bao bì nhìn bình thường chưa test kỹ nên tạm đánh giá vậy cho 4 sao trước nhé,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0109,0,"đã nhận sữa rửa mặt, đủ số lượng, mới nhận nên chưa đánh giá được nhiều tạm để 4 sao hình ảnh minh họa",đã nhận sữa rửa mặt đủ số lượng mới nhận nên chưa đánh giá duoc nhiều tạm để 4 sao hình ảnh minh họa,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0110,0,"vừa mở gói ra xem nên chỉ kiểm tra bên ngoài, màu nhìn ngoài hơi khác ánh sáng đánh giá tạm vậy 0:15",vừa mở gói ra xem nên chỉ kiểm tra bên ngoài màu nhìn ngoài hơi khác ánh sáng đánh giá tạm vậy 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0111,0,"Kích thước S, chất liệu cotton, cảm nhận ban đầu bình thường ạ",kích thước s chất liệu cotton cảm nhận ban đầu bình thường ạ,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0112,0,"nhận được chiều nay, giống ảnh khoảng tương đối, để dùng thêm rồi đánh giá sau thôi",nhận duoc chiều nay giống ảnh khoảng tương đối để dùng thêm rồi đánh giá sau thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0113,0,"hàng mới tới nên chỉ kiểm tra bên ngoài, kích thước nhìn cũng vừa cho 4 sao trước",hàng mới tới nên chỉ kiểm tra bên ngoài kích thước nhìn cũng vừa cho 4 sao trước,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0114,0,"Đã nhận khăn, đủ số lượng, để dùng thêm rồi đánh giá sau 0:10",đã nhận khăn đủ số lượng để dùng thêm rồi đánh giá sau 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0115,0,"Kích thước size nhỏ, chất liệu silicon, cảm nhận ban đầu bình thường",kích thước size nhỏ chất liệu silicon cảm nhận ban đầu bình thường,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0116,0,"Sản phẩm tới nơi rồi, nhìn bên ngoài bình thường, tạm đánh giá trung bình đánh giá tạm vậy ạ",sản phẩm tới nơi rồi nhìn bên ngoài bình thường tạm đánh giá trung bình đánh giá tạm vậy ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0117,0,Hộp nhận được hơi móp nhẹ sản phẩm bên trong nhìn vẫn bình thường 0:06,hộp nhận duoc hơi móp nhẹ sản phẩm bên trong nhìn vẫn bình thường 0 06,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0118,0,"Màu hơi khác ảnh một chút do ánh sáng, còn lại mình chưa dùng nên chưa biết",màu hơi khác ảnh một chút do ánh sáng còn lại mình chưa dùng nên chưa biết,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0119,0,Màu sắc: vàng nhạt Chất liệu: len Đúng với mô tả: cơ bản giống hình. Mới nhận nên chưa dùng hình ảnh minh họa,màu sắc vàng nhạt chất liệu len đúng với mô tả cơ bản giống hình mới nhận nên chưa dùng hình ảnh minh họa,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0120,0,cho đủ ký tự nhận xu thôi hàng đã nhận 0:15,cho đủ ký tự nhận xu thôi hàng đã nhận 0 15,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0121,0,"Gói hàng đơn giản, đủ sản phẩm, chưa sử dụng nên chưa đánh giá thêm 0:06",gói hàng đơn giản đủ sản phẩm chưa sử dụng nên chưa đánh giá thêm 0 06,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0122,0,"Mình nhận hàng sau vài ngày, trạng thái đơn bình thường 0:15",mình nhận hàng sau vài ngày trạng thái đơn bình thường 0 15,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0123,0,abcxyz mình ghi nhận đã nhận hàng nha,abcxyz mình ghi nhận đã nhận hàng nha,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0124,0,"Đã nhận quần, đủ số lượng, chưa sử dụng nên chưa nói trước được đánh giá tạm vậy thôi",đã nhận quần đủ số lượng chưa sử dụng nên chưa nói trước duoc đánh giá tạm vậy thôi,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0125,0,"Mới dùng thử váy một lần, cảm giác bt, chưa kết luận dc thôi",mới dùng thử váy một lần cảm giác bt chưa kết luận duoc thôi,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0126,0,"Đã nhận ốp điện thoại, đủ số lượng, cần dùng thêm mới biết có bền không tạm để 4 sao",đã nhận ốp điện thoại đủ số lượng cần dùng thêm mới biết có bền khong tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0127,0,Kích thước M chất liệu thun cảm nhận ban đầu bình thường thôi,kích thước m chất liệu thun cảm nhận ban đầu bình thường thôi,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0128,0,"Sản phẩm tới nơi rồi, chưa thấy gì đặc biệt, tạm đánh giá trung bình cho 4 sao trước",sản phẩm tới nơi rồi chưa thấy gì đặc biệt tạm đánh giá trung bình cho 4 sao trước,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0129,0,"mk mới kiểm tra sơ, form nhìn cơ bản, cần dùng thêm mới biết có bền k nhé",mk mới kiểm tra sơ form nhìn cơ bản cần dùng thêm mới biết có bền khong nhé,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0130,0,bao bì/mẫu mã: đóng gói bình thường. mình chưa dùng sản phẩm bên trong,bao bì mẫu mã đóng gói bình thường mình chưa dùng sản phẩm bên trong,neutral,packaging,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0131,0,"Mới dùng thử sữa rửa mặt một lần, cảm giác bình thường, chưa kết luận được 0:15",mới dùng thử sữa rửa mặt một lần cảm giác bình thường chưa kết luận duoc 0 15,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0132,0,"Hàng nhận đủ, chất liệu sờ thử tạm được, chưa dùng thực tế",hàng nhận đủ chất liệu sờ thử tạm duoc chưa dùng thực tế,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0133,0,"Kích thước đúng size, chất liệu mút, cảm nhận ban đầu bt 0:06",kích thước đúng size chất liệu mút cảm nhận ban đầu bt 0 06,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0134,0,"Sản phẩm dùng tạm được, chưa biết lâu dài có ổn không",sản phẩm dùng tạm duoc chưa biết lâu dài có ổn khong,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0135,0,"Sờ thử thấy chất lượng ở mức trung bình, chưa sử dụng nên chưa nói trước được 0:10",sờ thử thấy chất lượng ở mức trung bình chưa sử dụng nên chưa nói trước duoc 0 10,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0136,0,"Đã nhận nhẫn, đủ số lượng, chưa test kỹ nên tạm đánh giá vậy tạm để 4 sao",đã nhận nhẫn đủ số lượng chưa test kỹ nên tạm đánh giá vậy tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0137,0,Ảnh không liên quan lắm mình chỉ mới kiểm tra đơn hàng ạ,ảnh khong liên quan lắm mình chỉ mới kiểm tra đơn hàng ạ,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0138,0,"Mình mua thử bút, mới xem qua nên chưa rõ, dùng thử vài hôm rồi tính tiếp tạm để 4 sao 0:10",mình mua thử bút mới xem qua nên chưa rõ dùng thử vài hôm rồi tính tiếp tạm để 4 sao 0 10,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0139,0,"Đã nhận kem dưỡng, đủ số lượng, chưa sử dụng nên chưa nói trước được nha",đã nhận kem dưỡng đủ số lượng chưa sử dụng nên chưa nói trước duoc nha,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0140,0,"Mình mua thử kem dưỡng, bao bì nhìn bình thường, chưa sử dụng nên chưa nói trước được",mình mua thử kem dưỡng bao bì nhìn bình thường chưa sử dụng nên chưa nói trước duoc,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0141,0,"Chất lượng sản phẩm: chưa rõ. hàng mới tới, chưa sử dụng nên chưa nói trước dc thôi",chất lượng sản phẩm chưa rõ hàng mới tới chưa sử dụng nên chưa nói trước duoc thôi,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0142,0,"Form và màu nhìn ở mức chấp nhận được, cần mặc/dùng thêm mới biết",form và màu nhìn ở mức chấp nhận duoc cần mặc dùng thêm mới biết,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0143,0,"Kem dưỡng nhìn tạm, chất lượng cần dùng thêm mới biết nhé",kem dưỡng nhìn tạm chất lượng cần dùng thêm mới biết nhé,neutral,product_quality,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0144,0,"kích thước size nhỏ, chất liệu da mềm, cảm nhận ban đầu bình thường 0:15",kích thước size nhỏ chất liệu da mềm cảm nhận ban đầu bình thường 0 15,neutral,product_attribute,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0145,0,"Mình mua thử túi, nhìn bên ngoài bình thường, dùng một thời gian mới biết ạ",mình mua thử túi nhìn bên ngoài bình thường dùng một thời gian mới biết ạ,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0146,0,"Ship không quá nhanh cũng không quá lâu, hàng nhận đủ, chưa dùng 0:15",ship khong quá nhanh cũng khong quá lâu hàng nhận đủ chưa dùng 0 15,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0147,0,"Đã nhận son, đủ số lượng, chưa sử dụng nên chưa nói trước được cho 4 sao trước nhé",đã nhận son đủ số lượng chưa sử dụng nên chưa nói trước duoc cho 4 sao trước nhé,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0148,0,"hình ảnh chỉ mang tính nhận xu, sản phẩm chưa dùng ạ",hình ảnh chỉ mang tính nhận xu sản phẩm chưa dùng ạ,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0149,0,"đã nhận dây đeo, đủ số lượng, dùng một thời gian mới biết đánh giá tạm vậy",đã nhận dây đeo đủ số lượng dùng một thời gian mới biết đánh giá tạm vậy,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0150,0,"mới lấy từ shipper, bao bì nhìn bình thường, cần dùng thêm mới biết có bền không",mới lấy từ shipper bao bì nhìn bình thường cần dùng thêm mới biết có bền khong,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0151,0,"Sản phẩm tới nơi rồi, chưa thấy gì đặc biệt, tạm đánh giá trung bình tạm để 4 sao 0:15",sản phẩm tới nơi rồi chưa thấy gì đặc biệt tạm đánh giá trung bình tạm để 4 sao 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0152,0,"Sản phẩm tới nơi rồi, mới xem qua nên chưa rõ, tạm đánh giá trung bình tạm để 4 sao",sản phẩm tới nơi rồi mới xem qua nên chưa rõ tạm đánh giá trung bình tạm để 4 sao,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0153,0,"mình mới kiểm tra sơ, form nhìn cơ bản, dùng một thời gian mới biết 0:15",mình mới kiểm tra sơ form nhìn cơ bản dùng một thời gian mới biết 0 15,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0154,0,"Ảnh không liên quan lắm, mình chỉ mới kiểm tra đơn hàng thôi",ảnh khong liên quan lắm mình chỉ mới kiểm tra đơn hàng thôi,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0155,0,"Chưa dùng, đánh giá trước cho shop và nhận xu 0:06",chưa dùng đánh giá trước cho shop và nhận xu 0 06,neutral,spam_irrelevant,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0156,0,"Đơn tới nơi, ship ở mức ổn, sản phẩm chưa test hình ảnh minh họa",đơn tới nơi ship ở mức ổn sản phẩm chưa test hình ảnh minh họa,neutral,shipping_delivery,synthetic_neutral_shopee_realistic_external_informed
neutral_gen_0157,0,"Sản phẩm tới nơi rồi, chưa thấy gì đặc biệt, tạm đánh giá trung bình",sản phẩm tới nơi rồi chưa thấy gì đặc biệt tạm đánh giá trung bình,neutral,no_issue,synthetic_neutral_shopee_realistic_external_informed
