review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,processed_text
RV0144,Sản phẩm bên trong tạm ổn nhưng gói hàng nhìn rất cũ.,Negative,packaging,no,,normal,sản phẩm bên trong tạm ổn nhưng gói hàng nhìn rất cũ
RV0145,"Mình hỏi về áo mà không hỗ trợ đổi trả, rất mất thời gian.",Negative,customer_service,no,,normal,mình hỏi về áo mà không hỗ trợ đổi trả rất mất thời gian
RV0146,"Hàng đúng loại nhưng không có chống sốc, làm mình lo sản phẩm bị hỏng. Mình ghi nhận như vậy.",Negative,packaging,yes,no_issue,mixed_topic,hàng đúng loại nhưng không có chống sốc làm mình lo sản phẩm bị hỏng mình ghi nhận như vậy
RV0147,abc xyz nhận xu,Neutral,spam_or_irrelevant,no,,spam_xu,abc xyz nhận xu
RV0148,"Rất thích nồi chiên, chắc chắn, phù hợp với nhu cầu. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,rất thích nồi chiên chắc chắn phù hợp với nhu cầu mình ghi nhận như vậy
RV0149,"Hàng chuẩn, đúng mô tả, shop đổi trả rõ ràng nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn đúng mô tả shop đổi trả rõ ràng nên mình hài lòng
RV0150,Không có gì để nhận xét. Đây là trải nghiệm cá nhân.,Neutral,spam_or_irrelevant,no,,irrelevant,không có gì để nhận xét đây là trải nghiệm cá nhân
RV0151,"Nhận hàng xong mới thấy khăn tắm chất lượng kém, không muốn mua lại.",Negative,product_quality,no,,normal,nhận hàng xong mới thấy khăn tắm chất lượng kém không muốn mua lại
RV0152,"váy đẹp hơn mong đợi, nhận hàng sớm, giá cũng hợp lý.",Positive,no_issue,no,,normal,váy đẹp hơn mong đợi nhận hàng sớm giá cũng hợp lý
RV0153,"Mình mua quần jean, thấy đúng mô tả, bên bán đổi trả rõ ràng.",Positive,no_issue,no,,normal,mình mua quần jean thấy đúng mô tả bên bán đổi trả rõ ràng
RV0154,"máy xay đẹp hơn mong đợi, nhận hàng sớm, giá cũng hợp lý.",Positive,no_issue,no,,normal,máy xay đẹp hơn mong đợi nhận hàng sớm giá cũng hợp lý
RV0155,"Shop trả lời ổn nhưng váy bị lỗi, hộp ướt.",Negative,product_quality,yes,customer_service,mixed_topic,shop trả lời ổn nhưng váy bị lỗi hộp ướt
RV0156,chuột máy tính nhìn ngoài được nhưng thực tế chất lượng kém.,Negative,product_quality,no,,normal,chuột máy tính nhìn ngoài được nhưng thực tế chất lượng kém
RV0157,"Khâu đóng gói kém, hộp ướt. Mình ghi nhận như vậy.",Negative,packaging,no,,normal,khâu đóng gói kém hộp ướt mình ghi nhận như vậy
RV0158,"Sản phẩm vải đẹp, đóng gói cẩn thận, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm vải đẹp đóng gói cẩn thận lần sau sẽ ủng hộ tiếp
RV0159,"Mình mua bàn phím, thấy đúng mô tả, bên bán nhắn tin lịch sự.",Positive,no_issue,no,,normal,mình mua bàn phím thấy đúng mô tả bên bán nhắn tin lịch sự
RV0160,"Hàng chuẩn, mùi dễ chịu, người bán nhắn tin lịch sự nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn mùi dễ chịu người bán nhắn tin lịch sự nên mình hài lòng
RV0161,Có lỗi phát sinh nhưng cửa hàng nhắn tin không ai trả lời.,Negative,customer_service,no,,normal,có lỗi phát sinh nhưng cửa hàng nhắn tin không ai trả lời
RV0162,"Gói hàng ổn, giao đúng hẹn, sản phẩm mùi dễ chịu.",Positive,no_issue,no,,normal,gói hàng ổn giao đúng hẹn sản phẩm mùi dễ chịu
RV0163,Mình không hài lòng vì đóng gói sơ sài khi nhận hàng. Hy vọng lần sau tốt hơn.,Negative,packaging,no,,normal,mình không hài lòng vì đóng gói sơ sài khi nhận hàng hy vọng lần sau tốt hơn
RV0164,"thiếu phụ kiện, không đúng với lựa chọn ban đầu.",Negative,wrong_item,no,,normal,thiếu phụ kiện không đúng với lựa chọn ban đầu
RV0165,"Bao bì nhìn được nhưng giày không giống mô tả, mình vẫn phải đánh giá thấp.",Negative,product_quality,yes,packaging,mixed_topic,bao bì nhìn được nhưng giày không giống mô tả mình vẫn phải đánh giá thấp
RV0166,"Mình mua tai nghe, thấy mùi dễ chịu, cửa hàng shop tư vấn nhiệt tình.",Positive,no_issue,no,,normal,mình mua tai nghe thấy mùi dễ chịu cửa hàng shop tư vấn nhiệt tình
RV0167,Chưa dùng nên chưa biết chất lượng thế nào. Đây là trải nghiệm cá nhân.,Neutral,spam_or_irrelevant,no,,not_used,chưa dùng nên chưa biết chất lượng thế nào đây là trải nghiệm cá nhân
RV0168,"Sản phẩm không giống mô tả, khác xa kỳ vọng.",Negative,product_quality,no,,normal,sản phẩm không giống mô tả khác xa kỳ vọng
RV0169,"áo giao nhanh nhưng pin tụt nhanh, thêm nữa giao quá chậm.",Negative,product_quality,yes,delivery,mixed_topic,áo giao nhanh nhưng pin tụt nhanh thêm nữa giao quá chậm
RV0170,Hàng không tệ nhưng đợi rất lâu mới nhận được nên mình đánh giá thấp.,Negative,delivery,no,,normal,hàng không tệ nhưng đợi rất lâu mới nhận được nên mình đánh giá thấp
RV0171,"Mình mua mũ bảo hiểm, thấy đúng mô tả, cửa hàng hỗ trợ tốt.",Positive,no_issue,no,,normal,mình mua mũ bảo hiểm thấy đúng mô tả cửa hàng hỗ trợ tốt
RV0172,kem dưỡng nhìn ngoài được nhưng thực tế không giống mô tả.,Negative,product_quality,no,,normal,kem dưỡng nhìn ngoài được nhưng thực tế không giống mô tả
RV0173,"váy mùi dễ chịu, giao nhanh, bao bì sạch sẽ.",Positive,no_issue,no,,normal,váy mùi dễ chịu giao nhanh bao bì sạch sẽ
RV0174,"Vấn đề lớn nhất là giao quá chậm, mong shop cải thiện khâu giao hàng.",Negative,delivery,no,,normal,vấn đề lớn nhất là giao quá chậm mong shop cải thiện khâu giao hàng
RV0176,Mua hộ nên không rõ sản phẩm ra sao. Mình đánh giá theo đơn này.,Neutral,spam_or_irrelevant,no,,not_used,mua hộ nên không rõ sản phẩm ra sao mình đánh giá theo đơn này
RV0177,Với mức giá này thì phí ship cao.,Negative,price,no,,normal,với mức giá này thì phí ship cao
RV0178,"Shop tư vấn được nhưng hộp bị móp, không xứng với giá.",Negative,packaging,yes,price,mixed_topic,shop tư vấn được nhưng hộp bị móp không xứng với giá
RV0179,"Sản phẩm chắc chắn, bọc chống sốc tốt, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm chắc chắn bọc chống sốc tốt lần sau sẽ ủng hộ tiếp
RV0180,"Đã dùng vài ngày, giày mùi dễ chịu, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày giày mùi dễ chịu không có lỗi gì
RV0181,"Vấn đề lớn nhất là giao thiếu thông báo, mong shop cải thiện khâu giao hàng.",Negative,delivery,no,,normal,vấn đề lớn nhất là giao thiếu thông báo mong shop cải thiện khâu giao hàng
RV0182,"Sản phẩm đường may xấu, khác xa kỳ vọng.",Negative,product_quality,no,,normal,sản phẩm đường may xấu khác xa kỳ vọng
RV0183,Mình đặt váy nhưng shop nhận nhầm đơn của người khác.,Negative,wrong_item,no,,normal,mình đặt váy nhưng shop nhận nhầm đơn của người khác
RV0184,"máy xay chắc chắn, nhận hàng sớm, bao bì sạch sẽ.",Positive,no_issue,no,,normal,máy xay chắc chắn nhận hàng sớm bao bì sạch sẽ
RV0185,Mình không hài lòng vì đóng gói sơ sài khi nhận hàng.,Negative,packaging,no,,normal,mình không hài lòng vì đóng gói sơ sài khi nhận hàng
RV0186,"Hàng chuẩn, mùi dễ chịu, cửa hàng phản hồi nhanh nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn mùi dễ chịu cửa hàng phản hồi nhanh nên mình hài lòng
RV0187,Sản phẩm bên trong tạm ổn nhưng hộp ướt.,Negative,packaging,no,,normal,sản phẩm bên trong tạm ổn nhưng hộp ướt
RV0188,Mình không hài lòng vì hộp ướt khi nhận hàng.,Negative,packaging,no,,normal,mình không hài lòng vì hộp ướt khi nhận hàng
RV0189,"Mình cần dùng gấp mà shipper giao nhầm giờ, trải nghiệm không tốt. Hy vọng lần sau tốt hơn.",Negative,delivery,no,,normal,mình cần dùng gấp mà shipper giao nhầm giờ trải nghiệm không tốt hy vọng lần sau tốt hơn
RV0190,Hàng không tệ nhưng shipper giao nhầm giờ nên mình đánh giá thấp. Mình ghi nhận như vậy.,Negative,delivery,no,,normal,hàng không tệ nhưng shipper giao nhầm giờ nên mình đánh giá thấp mình ghi nhận như vậy
RV0191,"Bao bì nhìn được nhưng ốp điện thoại chất lượng kém, mình vẫn phải đánh giá thấp.",Negative,product_quality,yes,packaging,mixed_topic,bao bì nhìn được nhưng ốp điện thoại chất lượng kém mình vẫn phải đánh giá thấp
RV0192,"Hàng chuẩn, mùi dễ chịu, shop phản hồi nhanh nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn mùi dễ chịu shop phản hồi nhanh nên mình hài lòng
RV0193,"Nhận hàng xong mới thấy bàn phím màu bị phai, không muốn mua lại.",Negative,product_quality,no,,normal,nhận hàng xong mới thấy bàn phím màu bị phai không muốn mua lại
RV0194,"Mình cần dùng gấp mà trễ hẹn nhiều ngày, trải nghiệm không tốt. Đây là trải nghiệm cá nhân.",Negative,delivery,no,,normal,mình cần dùng gấp mà trễ hẹn nhiều ngày trải nghiệm không tốt đây là trải nghiệm cá nhân
RV0195,Không có gì để nhận xét. #1072,Neutral,spam_or_irrelevant,no,,irrelevant,không có gì để nhận xét 1072
RV0196,"Hàng đúng mô tả nhưng đợi rất lâu mới nhận được, shop phản hồi cũng chậm.",Negative,delivery,yes,customer_service,mixed_topic,hàng đúng mô tả nhưng đợi rất lâu mới nhận được shop phản hồi cũng chậm
RV0197,"Hàng chuẩn, dùng ổn, người bán shop tư vấn nhiệt tình nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn dùng ổn người bán shop tư vấn nhiệt tình nên mình hài lòng
RV0198,"quần jean xài mượt, nhận hàng sớm, bao bì sạch sẽ.",Positive,no_issue,no,,normal,quần jean xài mượt nhận hàng sớm bao bì sạch sẽ
RV0199,"đèn học đẹp hơn mong đợi, giao nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,đèn học đẹp hơn mong đợi giao nhanh giá cũng hợp lý
RV0200,"Đơn sạc dự phòng trễ hẹn nhiều ngày, hỏi thì không có cập nhật rõ.",Negative,delivery,no,,normal,đơn sạc dự phòng trễ hẹn nhiều ngày hỏi thì không có cập nhật rõ
RV0201,"Gói hàng ổn, đóng đơn nhanh, sản phẩm xài mượt. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,gói hàng ổn đóng đơn nhanh sản phẩm xài mượt mình ghi nhận như vậy
RV0202,"Nhận hàng xong mới thấy giày màu bị phai, không muốn mua lại.",Negative,product_quality,no,,normal,nhận hàng xong mới thấy giày màu bị phai không muốn mua lại
RV0203,"Sản phẩm hoạt động tốt, đóng gói cẩn thận, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm hoạt động tốt đóng gói cẩn thận lần sau sẽ ủng hộ tiếp
RV0204,Mình không hài lòng vì shop trả lời rất chậm.,Negative,customer_service,no,,normal,mình không hài lòng vì shop trả lời rất chậm
RV0205,"Rất thích tai nghe, đúng mô tả, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích tai nghe đúng mô tả phù hợp với nhu cầu
RV0206,"sách màu đẹp, nhận hàng sớm, niêm phong kỹ.",Positive,no_issue,no,,normal,sách màu đẹp nhận hàng sớm niêm phong kỹ
RV0207,"Hàng chuẩn, vải đẹp, shop đổi trả rõ ràng nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn vải đẹp shop đổi trả rõ ràng nên mình hài lòng
RV0208,"Mình hỏi về đèn học mà hứa gọi lại nhưng không gọi, rất mất thời gian. Mình ghi nhận như vậy.",Negative,customer_service,no,,normal,mình hỏi về đèn học mà hứa gọi lại nhưng không gọi rất mất thời gian mình ghi nhận như vậy
RV0209,"Nhận khăn tắm mà đóng gói sơ sài, nhìn rất thiếu chuyên nghiệp.",Negative,packaging,no,,normal,nhận khăn tắm mà đóng gói sơ sài nhìn rất thiếu chuyên nghiệp
RV0210,"Sản phẩm chắc chắn, niêm phong kỹ, lần sau sẽ ủng hộ tiếp. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,sản phẩm chắc chắn niêm phong kỹ lần sau sẽ ủng hộ tiếp mình ghi nhận như vậy
RV0211,"Sản phẩm hoạt động tốt, đóng gói cẩn thận, lần sau sẽ ủng hộ tiếp. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,sản phẩm hoạt động tốt đóng gói cẩn thận lần sau sẽ ủng hộ tiếp mình ghi nhận như vậy
RV0212,"Sản phẩm xài mượt, bao bì sạch sẽ, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm xài mượt bao bì sạch sẽ lần sau sẽ ủng hộ tiếp
RV0213,"Rất thích bàn phím, xài mượt, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích bàn phím xài mượt phù hợp với nhu cầu
RV0214,Tạm Đây là trải nghiệm cá nhân.,Neutral,spam_or_irrelevant,no,,too_short,tạm đây là trải nghiệm cá nhân
RV0215,"Đã dùng vài ngày, tai nghe chắc chắn, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày tai nghe chắc chắn không có lỗi gì
RV0216,"đặt mẫu khác nhưng nhận mẫu này, bao bì lại còn bị rách. Mình ghi nhận như vậy.",Negative,wrong_item,yes,packaging,mixed_topic,đặt mẫu khác nhưng nhận mẫu này bao bì lại còn bị rách mình ghi nhận như vậy
RV0217,"Mình thấy giá hơi cao so với chất lượng, nên chưa muốn mua lại.",Negative,price,no,,normal,mình thấy giá hơi cao so với chất lượng nên chưa muốn mua lại
RV0218,"Đơn sách trễ hẹn nhiều ngày, hỏi thì không có cập nhật rõ.",Negative,delivery,no,,normal,đơn sách trễ hẹn nhiều ngày hỏi thì không có cập nhật rõ
RV0219,"mũ bảo hiểm đẹp hơn mong đợi, giao nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,mũ bảo hiểm đẹp hơn mong đợi giao nhanh giá cũng hợp lý
RV0220,"son đẹp hơn mong đợi, đóng đơn nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,son đẹp hơn mong đợi đóng đơn nhanh giá cũng hợp lý
RV0221,Sản phẩm không quá tệ nhưng vừa mua xong đã giảm giá mạnh. Mình ghi nhận như vậy.,Negative,price,no,,normal,sản phẩm không quá tệ nhưng vừa mua xong đã giảm giá mạnh mình ghi nhận như vậy
RV0222,"Mình muốn đổi size nhưng xử lý khiếu nại lâu, trải nghiệm rất tệ.",Negative,customer_service,yes,wrong_item,mixed_topic,mình muốn đổi size nhưng xử lý khiếu nại lâu trải nghiệm rất tệ
