id,review_text,cleaned_review,sentiment,issue,source
boost_neutral_0717,"bao bi tam dc, chua dung san pham ben trong nha",bao bi tam dc chua dung san pham ben trong nha,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0428,"moi test so qua thay on, hoi mong mot chut",moi test so qua thay on hoi mong mot chut,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0340,"moi test so qua thay on, hoi nho mot chut 0:08",moi test so qua thay on hoi nho mot chut 0 08,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0504,mau ngoai hoi khac anh sang nhung nhin cung tam thoi,mau ngoai hoi khac anh sang nhung nhin cung tam thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0560,"but highlight mau nhin tam, chat lieu bth, chua co gi dac biet 0:08",but highlight mau nhin tam chat lieu bth chua co gi dac biet 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0074,"day deo dung co ban chac on, moi nhan nen chua danh gia ky 0:08",day deo dung co ban chac on moi nhan nen chua danh gia ky 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0720,"boc hang co ban, nhan hang binh thuong 0:08",boc hang co ban nhan hang binh thuong 0 08,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0512,"form hoi co ban, giao hang binh thuong thoi",form hoi co ban giao hang binh thuong thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0501,kich thuoc hoi lech nhe so voi mk nghi nhung van dung dc 0:10,kich thuoc hoi lech nhe so voi mk nghi nhung van dung dc 0 10,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0676,"ship khong nhanh cung khong qua cham, hang nhan du 0:08",ship khong nhanh cung khong qua cham hang nhan du 0 08,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0642,"voi gia nay khong doi hoi nhieu, chat luong can dung them moi biet thoi",voi gia nay khong doi hoi nhieu chat luong can dung them moi biet thoi,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0351,den ngu hoi kho mo nhung van dung duoc nha,den ngu hoi kho mo nhung van dung duoc nha,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0006,"kiem so vo thi o muc tam, chx co gi noi bat a",kiem so vo thi o muc tam chx co gi noi bat a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0140,"banh trang dung co ban chac on, chua test ky thoi",banh trang dung co ban chac on chua test ky thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0152,"binh nuoc dung co ban chac on, moi xem so qua",binh nuoc dung co ban chac on moi xem so qua,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0407,"mieng dan khong qua xin nhung cung khong te, dung tam thoi",mieng dan khong qua xin nhung cung khong te dung tam thoi,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0475,kich thuoc hoi lech nhe so voi minh nghi nhung van dung duoc,kich thuoc hoi lech nhe so voi minh nghi nhung van dung duoc,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0473,"banh trang mau nhin tam, chat lieu bth, chua co gi dac biet thoi",banh trang mau nhin tam chat lieu bth chua co gi dac biet thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0270,"moi nhan cap sac, mau cung on, moi xem so qua 0:05",moi nhan cap sac mau cung on moi xem so qua 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0716,"bao bi tam duoc, nhan hang bth 0:10",bao bi tam duoc nhan hang bth 0 10,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0263,"moi nhan kem duong, nhan du hang, de dung them roi tinh",moi nhan kem duong nhan du hang de dung them roi tinh,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0794,"shop xac nhan don nhu bth, sp chx test ky 0:08",shop xac nhan don nhu bth sp chx test ky 0 08,neutral,seller_service,ai_neutral_train_boost_v3
boost_neutral_0304,"kiem so sua rua mat thi o muc tam, chx co gi noi bat",kiem so sua rua mat thi o muc tam chx co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0211,"khan nhin bth, chua dung lau nen chua biet 0:08",khan nhin bth chua dung lau nen chua biet 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0333,"tai nghe khong qua xin nhung cung khong te, dung tam",tai nghe khong qua xin nhung cung khong te dung tam,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0382,"moi test so qua thay on, hoi long leo nhe mot chut 0:08",moi test so qua thay on hoi long leo nhe mot chut 0 08,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0023,"giay nhin bth, moi xem so qua",giay nhin bth moi xem so qua,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0566,duong may hoi rong nhung tong the tam,duong may hoi rong nhung tong the tam,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0539,"cap sac nhin dung loai, hoi don gian, van chap nhan dc",cap sac nhin dung loai hoi don gian van chap nhan dc,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0625,ly thuy tinh gia nay thi chap nhan duoc,ly thuy tinh gia nay thi chap nhan duoc,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0145,"kiem so moc treo thi o muc tam, chua co gi noi bat 0:05",kiem so moc treo thi o muc tam chua co gi noi bat 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0605,voi tam gia nay thi minh thay bth,voi tam gia nay thi minh thay bth,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0515,kich thuoc hoi lech nhe so voi mk nghi nhung van dung dc 0:05,kich thuoc hoi lech nhe so voi mk nghi nhung van dung dc 0 05,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0256,"op dien thoai nhin bth, chua dung lau nen chua biet",op dien thoai nhin bth chua dung lau nen chua biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0713,"don toi hoi lau nhe nhung van on, hang nhan du 0:10",don toi hoi lau nhe nhung van on hang nhan du 0 10,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0381,"moi test so qua thay on, hoi nho mot chut 0:10",moi test so qua thay on hoi nho mot chut 0 10,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0739,"goi hang binh thuong, chua dung san pham ben trong nha",goi hang binh thuong chua dung san pham ben trong nha,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0314,"moi mo goi xem qua, nhin cx ok, chua khen che dc nhieu nhe",moi mo goi xem qua nhin cx ok chua khen che dc nhieu nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0018,"hang nhan du, mau cung on, nha",hang nhan du mau cung on nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0283,"moi mo goi xem qua, nhan du hang, chua khen che duoc nhieu",moi mo goi xem qua nhan du hang chua khen che duoc nhieu,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0226,"moi nhan tham, nhan du hang, moi nhan nen chua danh gia ky",moi nhan tham nhan du hang moi nhan nen chua danh gia ky,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0579,"form hoi co ban, nhin cung ok nhe",form hoi co ban nhin cung ok nhe,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0020,"moi mo goi xem qua, nhin kha on, chx khen che dc nhieu nhe",moi mo goi xem qua nhin kha on chx khen che dc nhieu nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0299,"vong tay nhin bth, moi xem so qua 0:05",vong tay nhin bth moi xem so qua 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0229,"moi mo goi xem qua, nhin cx ok, chx khen che dc nhieu nhe",moi mo goi xem qua nhin cx ok chx khen che dc nhieu nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0652,"gia re nen hoi nhat mau, chap nhan duoc 0:08",gia re nen hoi nhat mau chap nhan duoc 0 08,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0640,quan tien nao cua nay 0:08,quan tien nao cua nay 0 08,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0384,kho ga hoi nhe nhung van dung duoc 0:05,kho ga hoi nhe nhung van dung duoc 0 05,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0259,"moi nhan but highlight, nhan du hang, hien tai chua thay gi ro",moi nhan but highlight nhan du hang hien tai chua thay gi ro,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0683,"giao hoi lau nhung van nhan du, hang nhan du thoi",giao hoi lau nhung van nhan du hang nhan du thoi,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0073,"kiem so khan thi o muc tam, chx co gi noi bat nhe",kiem so khan thi o muc tam chx co gi noi bat nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0422,"cam len thay nhe, nhin cung ok, can dung them",cam len thay nhe nhin cung ok can dung them,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0310,"kiem so den ngu thi o muc tam, chua co gi noi bat",kiem so den ngu thi o muc tam chua co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0342,"cam len thay nhe, mau cung on, can dung them 0:10",cam len thay nhe mau cung on can dung them 0 10,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0192,"hang nhan du, giao hang binh thuong, cho 4 sao truoc 0:08",hang nhan du giao hang binh thuong cho 4 sao truoc 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0775,video k lien quan nha a,video k lien quan nha a,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0457,"moi test so qua thay on, hoi binh thuong mot chut 0:08",moi test so qua thay on hoi binh thuong mot chut 0 08,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0086,"khau trang dung co ban chac on, moi xem so qua 0:10",khau trang dung co ban chac on moi xem so qua 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0277,"op dien thoai dung co ban chac on, moi nhan nen chua danh gia ky 0:05",op dien thoai dung co ban chac on moi nhan nen chua danh gia ky 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0045,"moi nhan sac, dung tam on, hien tai chua thay gi ro",moi nhan sac dung tam on hien tai chua thay gi ro,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0313,"khan nhin bth, chua dung lau nen chua biet",khan nhin bth chua dung lau nen chua biet,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0305,"hang nhan du, dong goi cx duoc, tam de 4 sao 0:08",hang nhan du dong goi cx duoc tam de 4 sao 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0602,"mua luc sale nen thay tam on, chua danh gia lau dai nha",mua luc sale nen thay tam on chua danh gia lau dai nha,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0170,"moi mo goi xem qua, dung tam on, chx khen che dc nhieu",moi mo goi xem qua dung tam on chx khen che dc nhieu,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0577,"tui mau nhin tam, chat lieu bth, chua co gi dac biet 0:05",tui mau nhin tam chat lieu bth chua co gi dac biet 0 05,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0253,"vong tay dung co ban chac on, can dung them moi biet 0:08",vong tay dung co ban chac on can dung them moi biet 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0583,"form hoi co ban, dung tam on 0:05",form hoi co ban dung tam on 0 05,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0536,"form hoi co ban, nhin cx ok thoi",form hoi co ban nhin cx ok thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0706,"giao hoi lau nhung van nhan du, hang nhan du 0:08",giao hoi lau nhung van nhan du hang nhan du 0 08,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0543,"mieng dan mau nhin tam, chat lieu bth, chua co gi dac biet 0:08",mieng dan mau nhin tam chat lieu bth chua co gi dac biet 0 08,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0160,"hang nhan du, giao hang binh thuong, cho 4 sao truoc a",hang nhan du giao hang binh thuong cho 4 sao truoc a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0408,"dung thu sac thay bth, chua ket luan duoc",dung thu sac thay bth chua ket luan duoc,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0130,"tham dung co ban chac on, moi xem so qua a",tham dung co ban chac on moi xem so qua a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0755,danh gia nhan xu thoi thoi,danh gia nhan xu thoi thoi,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0689,"giao hang bth, moi xem so qua 0:05",giao hang bth moi xem so qua 0 05,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0615,voi tam gia nay thi minh thay bth thoi,voi tam gia nay thi minh thay bth thoi,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0452,"dung thu sua tam thay bth, chx ket luan duoc 0:10",dung thu sua tam thay bth chx ket luan duoc 0 10,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0222,"kiem so sac thi o muc tam, chua co gi noi bat 0:08",kiem so sac thi o muc tam chua co gi noi bat 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0090,"hang nhan du, mau cung on, 0:05",hang nhan du mau cung on 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0085,"moi mo goi xem qua, dong goi cung duoc, chx khen che duoc nhieu a",moi mo goi xem qua dong goi cung duoc chx khen che duoc nhieu a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0542,"kem duong mau nhin tam, chat lieu bth, chua co gi dac biet thoi",kem duong mau nhin tam chat lieu bth chua co gi dac biet thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0293,"moi nhan mieng dan, cam len tam duoc, can dung them moi biet nha",moi nhan mieng dan cam len tam duoc can dung them moi biet nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0681,"giao hang bth, chx test ky 0:05",giao hang bth chx test ky 0 05,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0764,video khong lien quan nha 0:05,video khong lien quan nha 0 05,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0548,"form hoi co ban, nhin kha on 0:05",form hoi co ban nhin kha on 0 05,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0311,"kiem so tham thi o muc tam, chx co gi noi bat thoi",kiem so tham thi o muc tam chx co gi noi bat thoi,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0565,kich thuoc hoi lech nhe so voi mk nghi nhung van dung dc,kich thuoc hoi lech nhe so voi mk nghi nhung van dung dc,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0768,danh gia nhan xu thoi 0:05,danh gia nhan xu thoi 0 05,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0419,ao hoi don gian nhung van dung dc nha,ao hoi don gian nhung van dung dc nha,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0568,kich thuoc hoi kho mo nhung tong the tam,kich thuoc hoi kho mo nhung tong the tam,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0262,"vong tay dung co ban chac on, moi xem so qua",vong tay dung co ban chac on moi xem so qua,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0641,"mua luc sale nen thay tam on, chua danh gia lau dai thoi",mua luc sale nen thay tam on chua danh gia lau dai thoi,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0273,"moi mo goi xem qua, dung tam on, chx khen che dc nhieu 0:08",moi mo goi xem qua dung tam on chx khen che dc nhieu 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0107,"kiem so ao thi o muc tam, chua co gi noi bat 0:08",kiem so ao thi o muc tam chua co gi noi bat 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0055,"kiem so op dien thoai thi o muc tam, chua co gi noi bat",kiem so op dien thoai thi o muc tam chua co gi noi bat,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0612,quan so voi gia thi tam thoi,quan so voi gia thi tam thoi,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0620,voi tam gia nay thi mk thay bth a,voi tam gia nay thi mk thay bth a,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0370,"quat mini khong qua xin nhung cung khong te, dung tam a",quat mini khong qua xin nhung cung khong te dung tam a,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0691,"giao hoi lau nhung van nhan du, hang nhan du nhe",giao hoi lau nhung van nhan du hang nhan du nhe,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0463,"cam len thay nhe, cam len tam duoc, can dung them nhe",cam len thay nhe cam len tam duoc can dung them nhe,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0767,danh gia nhan xu thoi,danh gia nhan xu thoi,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0032,"hang nhan du, nhin cx ok, tam de 4 sao nha",hang nhan du nhin cx ok tam de 4 sao nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0309,"moi nhan sac, nhin kha on, de dung them roi tinh nhe",moi nhan sac nhin kha on de dung them roi tinh nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0467,mau ngoai hoi khac anh sang nhung nhin cung tam 0:10,mau ngoai hoi khac anh sang nhung nhin cung tam 0 10,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0303,"kiem so kem duong thi o muc tam, chua co gi noi bat nha",kiem so kem duong thi o muc tam chua co gi noi bat nha,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0667,op dien thoai tien nao cua nay thoi,op dien thoai tien nao cua nay thoi,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0766,viet cho du ky tu nhan xu 0:08,viet cho du ky tu nhan xu 0 08,neutral,spam_irrelevant,ai_neutral_train_boost_v3
boost_neutral_0675,"giao hang binh thuong, hang nhan du 0:05",giao hang binh thuong hang nhan du 0 05,neutral,shipping_delivery,ai_neutral_train_boost_v3
boost_neutral_0264,"moi nhan sac, giao hang binh thuong, moi nhan nen chua danh gia ky 0:10",moi nhan sac giao hang binh thuong moi nhan nen chua danh gia ky 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0391,"cam len thay nhe, dung tam on, can dung them a",cam len thay nhe dung tam on can dung them a,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0618,sua tam gia nay thi chap nhan duoc 0:05,sua tam gia nay thi chap nhan duoc 0 05,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0737,"bao bi tam duoc, chua dung san pham ben trong a",bao bi tam duoc chua dung san pham ben trong a,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0415,"cam len thay nhe, nhan du hang, can dung them a",cam len thay nhe nhan du hang can dung them a,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0212,"but highlight dung co ban chac on, can dung them moi biet a",but highlight dung co ban chac on can dung them moi biet a,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0596,duong may hoi kho mo nhung tong the tam nhe,duong may hoi kho mo nhung tong the tam nhe,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0445,"mieng dan khong qua xin nhung cung khong te, dung tam 0:10",mieng dan khong qua xin nhung cung khong te dung tam 0 10,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0726,"bao bi tam duoc, minh moi kiem tra so nhe",bao bi tam duoc minh moi kiem tra so nhe,neutral,packaging,ai_neutral_train_boost_v3
boost_neutral_0438,"dung thu hat dieu thay bth, chua ket luan duoc a",dung thu hat dieu thay bth chua ket luan duoc a,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0338,"tui khong qua xin nhung cung khong te, dung tam",tui khong qua xin nhung cung khong te dung tam,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0464,"dung thu op dien thoai thay bth, chx ket luan duoc nha",dung thu op dien thoai thay bth chx ket luan duoc nha,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0034,"moi nhan khau trang, nhin cung ok, chua test ky nhe",moi nhan khau trang nhin cung ok chua test ky nhe,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0446,"dung thu son thay bth, chua ket luan duoc 0:05",dung thu son thay bth chua ket luan duoc 0 05,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0450,"chat luong tam on, hien tai chua thay gi ro nhe",chat luong tam on hien tai chua thay gi ro nhe,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0035,"moi nhan hop dung, dung tam on, de dung them roi tinh",moi nhan hop dung dung tam on de dung them roi tinh,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0108,"hop dung nhin bth, moi xem so qua 0:08",hop dung nhin bth moi xem so qua 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0178,"moi nhan vong tay, dung tam on, hien tai chua thay gi ro 0:10",moi nhan vong tay dung tam on hien tai chua thay gi ro 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0795,"tu van o muc tam, chx co gi de nhan xet them 0:05",tu van o muc tam chx co gi de nhan xet them 0 05,neutral,seller_service,ai_neutral_train_boost_v3
boost_neutral_0177,"quat mini nhin bth, de dung them roi tinh 0:08",quat mini nhin bth de dung them roi tinh 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0353,"tui khong qua xin nhung cung khong te, dung tam nhe",tui khong qua xin nhung cung khong te dung tam nhe,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0624,hat dieu mua sale thi tam on,hat dieu mua sale thi tam on,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0111,"ao nhin bth, de dung them roi tinh 0:08",ao nhin bth de dung them roi tinh 0 08,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0332,giay hoi nho nhung van dung dc,giay hoi nho nhung van dung dc,neutral,product_quality,ai_neutral_train_boost_v3
boost_neutral_0607,"gia nay thi chap nhan duoc, chat luong can dung them moi biet nhe",gia nay thi chap nhan duoc chat luong can dung them moi biet nhe,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0240,"hang nhan du, nhin kha on, 0:10",hang nhan du nhin kha on 0 10,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0609,quat mini tien nao cua nay,quat mini tien nao cua nay,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0527,"form hoi co ban, dong goi cx dc a",form hoi co ban dong goi cx dc a,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0466,form hoi mong nhung tong the tam 0:10,form hoi mong nhung tong the tam 0 10,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0532,"quan mau nhin tam, chat lieu bth, chx co gi dac biet thoi",quan mau nhin tam chat lieu bth chx co gi dac biet thoi,neutral,product_attribute,ai_neutral_train_boost_v3
boost_neutral_0626,voi tam gia nay thi mk thay bth 0:10,voi tam gia nay thi mk thay bth 0 10,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0660,"gia nay thi chap nhan dc, chat luong can dung them moi biet 0:10",gia nay thi chap nhan dc chat luong can dung them moi biet 0 10,neutral,price_value,ai_neutral_train_boost_v3
boost_neutral_0187,"day deo dung co ban chac on, moi xem so qua 0:05",day deo dung co ban chac on moi xem so qua 0 05,neutral,no_issue,ai_neutral_train_boost_v3
boost_neutral_0327,tham hoi nho nhung van dung dc nhe,tham hoi nho nhung van dung dc nhe,neutral,product_quality,ai_neutral_train_boost_v3
